"","species","UCI","StationID","b.linear","SE.b.linear","pval.lin","AIC.linear","nobs.linear","r2.lin","min.year","max.year","b.poly","SE.b.poly","pval.b.poly","c.poly","SE.c.poly","pval.c.poly","AIC.poly","nobs.poly","r2.poly","pval.poly","vote","MOSout","UDI","organism.group","measure","Phylum","Class","Order","Family","Genus","origin","enter","DOI","lat","long"
"253","Leptocylindrus sp.","ROTTMPT3 Leptocylindrus sp.","ROTTMPT3",0.000713117650241206,0.0682928211957647,0.991806209286675,67.1769052498447,17,-0.0666589130099147,2000,2018,0.0162615843999665,1.60783165833034,0.99207305752519,0.432176524384361,1.60783165833034,0.792008249699074,69.0893980396953,17,-0.13698115532094,0.964559976817738,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"254","Leptocylindrus sp.","MARSDND Leptocylindrus sp.","MARSDND",0.00877974336408743,0.0861719116286803,0.920038988525968,85.2198498380478,19,-0.0581773669342454,2000,2018,0.209613499845593,2.09159664431311,0.921417071247545,1.3991510596507,2.09159664431311,0.513071249997491,86.6957627009156,19,-0.0937247265558714,0.798075659150787,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"255","Leptocylindrus sp.","TERSLG10 Leptocylindrus sp.","TERSLG10",0.0161596754684186,0.0731175290541014,0.827880686345013,72.0930690819911,18,-0.0592662428185597,2001,2018,0.355696445579751,1.66204380770232,0.833420051439455,-0.0876883193999305,1.66204380770232,0.958619896152618,74.089729135468,18,-0.129674358894319,0.976038767089031,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"256","Leptocylindrus sp.","BOOMKDP Leptocylindrus sp.","BOOMKDP",-0.12035009190764,0.152491456343045,0.448288144940543,52.2852806748827,12,-0.0355010881275324,2007,2018,-1.4391777794871,1.88459215019485,0.464620412324253,1.13469076633734,1.88459215019485,0.561974933978402,53.8114142845734,12,-0.106007962537225,0.637876129776942,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"257","Leptocylindrus sp.","HUIBGOT Leptocylindrus sp.","HUIBGOT",-0.0303751068737639,0.0675236449055214,0.658506081541178,75.9529250436786,19,-0.0463680790388687,2000,2018,-0.725195737044578,1.6613546586721,0.668300852073516,0.139320387566906,1.6613546586721,0.934208402587153,77.9445758827036,19,-0.111277648460955,0.906484651150686,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"258","Leptocylindrus sp.","DANTZGT Leptocylindrus sp.","DANTZGT",-0.0350604749708536,0.0787763704044041,0.662629330532435,73.2636319252549,17,-0.0527644640277753,2000,2018,-0.82898476346072,1.83874783339615,0.659007223412326,2.16944657531144,1.83874783339615,0.257720373648892,73.6521415808909,17,-0.0259498322029106,0.469828377640828,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"259","Leptocylindrus sp.","DOOVBWT Leptocylindrus sp.","DOOVBWT",-0.192235821755249,0.139015558377765,0.204084930209201,41.0467657936682,10,0.0920314366694864,2007,2018,-2.15784174741943,1.63126118182252,0.227474851384724,0.923491619672179,1.63126118182252,0.588991624794008,42.5990901611556,10,0.00775149449671753,0.403799655521004,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"260","Lithodesmium undulatum","WeMu_W_1 Lithodesmium undulatum","WeMu_W_1",0.115312274481991,0.0852921052377508,0.20616973295221,38.3406405185091,12,0.0699892233946443,2007,2018,1.3789342451355,1.06341956028971,0.226992411509286,0.474481135407336,1.06341956028971,0.666005498893225,40.0780931120301,12,-0.0109823277989367,0.425765284569936,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"261","Lithodesmium undulatum","JaBu_W_1 Lithodesmium undulatum","JaBu_W_1",-0.0348688728518035,0.0269931134058759,0.212777957311434,46.1591316460462,20,0.0339965934165049,1999,2018,-0.89918433342684,0.596629507222705,0.150140596546516,1.634088167713,0.596629507222705,0.0139906109468413,40.8488047721304,20,0.290323359175695,0.0210583608499253,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"262","Lithodesmium undulatum","DANTZGT Lithodesmium undulatum","DANTZGT",0.0707253317757809,0.0755157236944219,0.362098104115645,80.203721475254,19,-0.0068717481054259,2000,2018,1.68854415288208,1.52355454970497,0.284118024571781,4.25663437392933,1.52355454970497,0.0130043752945937,74.6542621043122,19,0.28098071512653,0.0278422373036746,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"263","Lithodesmium undulatum","MARSDND Lithodesmium undulatum","MARSDND",0.109544244447036,0.12210865391507,0.382963392513899,91.2100390218813,18,-0.0116159214559144,2000,2018,2.4554640978944,1.95019485087522,0.227241044041732,7.92580940206078,1.95019485087522,0.00101771766196183,79.8454536530149,18,0.486440543328491,0.00264087601938572,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"264","Lithodesmium undulatum","HUIBGOT Lithodesmium undulatum","HUIBGOT",-0.118479551005219,0.0618956321540199,0.0748712888193432,61.8612637077102,17,0.142739066393432,2000,2017,-2.54953795512259,1.27862635153806,0.066009675271731,1.9291867839102,1.27862635153806,0.153584490006746,61.2999934033107,17,0.209968942526144,0.0754337195068764,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"265","Lithodesmium undulatum","Nney_W_2 Lithodesmium undulatum","Nney_W_2",-0.0216299637244673,0.0228567876735038,0.356514217577329,39.5057857398053,20,-0.005528705062539,1999,2018,-0.557784720954289,0.592379985227304,0.359586802055627,0.536638736463239,0.592379985227304,0.377648299422084,40.5628834154876,20,-0.0156479421710654,0.443330247614889,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"266","Lithodesmium undulatum","Bork_W_1 Lithodesmium undulatum","Bork_W_1",0.132511064032085,0.0564701161342751,0.0435491132681791,26.3506005892631,11,0.310648589247011,2007,2018,1.58309007045015,0.639140172806421,0.0382959206383072,0.910083698728577,0.639140172806422,0.19228258695163,25.8657639984706,11,0.381287954594469,0.0600225210583299,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"267","Lithodesmium undulatum","DOOVBWT Lithodesmium undulatum","DOOVBWT",0.257857988558245,0.168809828559099,0.157625159001059,54.7252223396016,12,0.108103810331331,2007,2018,3.08353306187075,1.93993688364897,0.146410249569103,2.62300747980144,1.93993688364897,0.209335970462575,54.5060704477569,12,0.176320961331247,0.16933053180354,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"268","Lithodesmium undulatum","BOOMKDP Lithodesmium undulatum","BOOMKDP",-0.0566056905198596,0.1634858892851,0.73809088648115,40.0547461556391,10,-0.10839027821032,2007,2016,-0.514146716839084,1.52390651766294,0.745715861563575,1.17652124285729,1.52390651766294,0.46535018186362,41.2375635300439,10,-0.167333272428533,0.71314260367723,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"269","Mediopyxis helysia","Bork_W_1 Mediopyxis helysia","Bork_W_1",-0.191431120311057,0.161860828071449,0.270887087385011,39.8549501052711,10,0.0424263357580711,2009,2018,-1.73875949758505,1.26214144732945,0.210748979008946,2.47795985172373,1.26214144732945,0.090379422014632,37.4682180190232,10,0.294250163101768,0.12253837296964,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Khakista incertae sedis",NA,NA,"Mediopyxis","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"270","Mediopyxis helysia","DOOVBWT Mediopyxis helysia","DOOVBWT",-0.206449183528553,0.108388874097479,0.0932888213132837,31.8347214299316,10,0.22600043732091,2009,2018,-1.8751678308401,1.00475091430165,0.104242548229522,-0.828919115492381,1.00475091430165,0.436579549170101,32.9068145112263,10,0.193815995940584,0.195215355472331,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Khakista incertae sedis",NA,NA,"Mediopyxis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"271","Mediopyxis helysia","BOCHTVWTM Mediopyxis helysia","BOCHTVWTM",-0.247492098068517,0.183063159996546,0.213368769788889,42.316837102487,10,0.0842273470950725,2009,2018,-2.2479586150605,1.03589274556808,0.0666102578982487,3.82184289307942,1.03589274556808,0.00776254613846488,33.5172934453865,10,0.644564014090382,0.0111085977658022,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Khakista incertae sedis",NA,NA,"Mediopyxis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"272","Melosira nummuloides","GROOTGND Melosira nummuloides","GROOTGND",0.0789309637899414,0.0180785358613717,0.000420804719330901,25.8783315306164,19,0.500859531175806,2000,2018,1.88445093211292,0.444641400268135,0.000626520883316266,0.0609968797109301,0.444641400268135,0.892598222252795,27.8559971567114,19,0.470286292940034,0.00241606997737096,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"273","Melosira nummuloides","BOCHTVWTM Melosira nummuloides","BOCHTVWTM",0.0224194801288597,0.0734787746036282,0.767216933908194,30.3180072148359,11,-0.0997355450093282,2007,2018,0.246521621530141,0.85417896324151,0.780219306402878,0.195606327279923,0.854178963241509,0.824615227481543,32.2461366252217,11,-0.229145340768312,0.934916673046516,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"274","Micromonas pusilla","BOCHTVWTM Micromonas pusilla","BOCHTVWTM",0.219370552038565,0.201037933388185,0.306960014354395,47.2113123423279,10,0.0207487332722857,2007,2018,2.31745028075051,2.17528051150448,0.322075903141943,-1.72067180601481,2.17528051150448,0.454898459052362,48.3551737653318,10,-0.0273169719755753,0.4559948917728,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"275","Micromonas pusilla","DOOVBWT Micromonas pusilla","DOOVBWT",0.245302129773717,0.190800335802603,0.230658778751693,50.2709433841847,11,0.0612877338169329,2008,2018,2.57275044181682,1.92006350061039,0.217078751390138,-2.5588219340064,1.92006350061039,0.219344612744811,50.0655383802008,11,0.135803063911814,0.228460349535609,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"276","Micromonas pusilla","BOOMKDP Micromonas pusilla","BOOMKDP",0.296203067708277,0.0856092076315538,0.00612332755013395,38.4297032185824,12,0.499344887311422,2007,2018,3.5420735165622,1.07529451968192,0.00931793795771704,0.27212930794004,1.07529451968192,0.805896693289669,40.3446102279709,12,0.447647240457104,0.028041328530536,"positive linear",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"277","Minutocellus scriptus","BOOMKDP Minutocellus scriptus","BOOMKDP",0.0128443582416156,0.0560648242972372,0.823913842404084,26.192134979712,11,-0.10466892131877,2007,2018,0.153449646956921,0.70917718392719,0.834109430635439,-0.119197023650746,0.70917718392719,0.870693429538622,28.1533593972115,11,-0.238379480138951,0.963329670294351,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"278","Minutocellus scriptus","BOCHTVWTM Minutocellus scriptus","BOCHTVWTM",0.0480027656641145,0.0450342929490692,0.317571063708863,18.0156323007437,10,0.0149052015274158,2007,2018,0.525843951537371,0.522821260082896,0.348014723103931,-0.183219949250178,0.522821260082896,0.736313702677132,19.8417085796297,10,-0.106411195505628,0.591156300691581,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"279","Minutocellus scriptus","HUIBGOT Minutocellus scriptus","HUIBGOT",0.0528327566542629,0.0380337059008037,0.182730764958391,54.1407324798231,19,0.0491087133405731,2000,2018,1.26136477679616,0.920009165223387,0.189289823422599,-0.688856702630295,0.920009165223386,0.464873701335626,55.4863868021761,19,0.0238804029456653,0.321221108278596,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"280","Minutocellus scriptus","DANTZGT Minutocellus scriptus","DANTZGT",0.0375843641350186,0.0643426494216773,0.569132000728368,54.0524937333739,15,-0.0493804010611025,2000,2017,0.753314177914957,1.34166680278572,0.584806535792228,-0.142575365347335,1.34166680278572,0.917126071969446,56.0383844361551,15,-0.135759946907265,0.851213605001464,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"281","Minutocellus scriptus","GROOTGND Minutocellus scriptus","GROOTGND",0.0327895324931177,0.0488066348315018,0.511279788799017,57.5418017522077,18,-0.0333498940999273,2001,2018,0.721742226990552,1.07939888218764,0.513876816100577,-0.994692867119775,1.07939888218764,0.371361145600123,58.5505538152206,18,-0.0431813564692296,0.537051778117395,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"282","Monoraphidium sp.","GROOTGND Monoraphidium sp.","GROOTGND",-0.0317008813250126,0.0281321004493267,0.277507259333457,36.7667703732168,17,0.0165834070009377,2000,2018,-0.717473864866182,0.556539501156706,0.218232886546862,1.3208156503151,0.556539501156706,0.0324886294034123,33.0186754848169,17,0.248626796290449,0.0530941032690074,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"283","Nitzschia sigma","GROOTGND Nitzschia sigma","GROOTGND",-0.0266989952114999,0.0392689121646913,0.506924991641855,46.6988700311709,17,-0.0347771693796655,2000,2017,-0.579761418676261,0.856638235210027,0.509569742694064,0.795741207900282,0.856638235210027,0.368674854808805,47.682112204857,17,-0.0443239056951699,0.531989313365906,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"284","Odontella aurita","HUIBGOT Odontella aurita","HUIBGOT",-0.00659532762741788,0.0431747605955889,0.8803869021421,58.9584984526145,19,-0.0573721137551859,2000,2018,-0.157461288932946,0.96783960408476,0.872796755458805,1.75366044371049,0.96783960408476,0.0888065379293991,57.4123310397771,19,0.0678197449831424,0.222217889133613,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"285","Odontella aurita","MARSDND Odontella aurita","MARSDND",0.0522221974635379,0.0368223054173439,0.174197463790726,52.9107113561066,19,0.0531973267326095,2000,2018,1.24678787590955,0.899848073560715,0.184895184762227,0.427636995581351,0.899848073560715,0.641043998601361,54.6443945718105,19,0.00802426125955957,0.365416559754185,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"286","Odontella aurita","TERSLG10 Odontella aurita","TERSLG10",0.147145877941509,0.0465826677424452,0.00754258814474181,45.7183682633812,15,0.390723989521686,2000,2018,3.08562251277968,0.932529750174155,0.00623739132265093,1.40328960917115,0.932529750174155,0.15822888517005,45.1253759973952,15,0.444733632073387,0.0116232473097458,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"287","Odontella aurita","JaBu_W_1 Odontella aurita","JaBu_W_1",0.0355339118842873,0.0374083710726492,0.354747866859859,59.2116408627506,20,-0.0051689605097176,1999,2018,0.916334089935068,0.977912882808013,0.361865147149747,0.702368721376066,0.977912882808012,0.482369116106453,60.6137751462985,20,-0.0329520545937982,0.511789788124411,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"288","Odontella aurita","BOCHTVWTM Odontella aurita","BOCHTVWTM",-0.0221488749287785,0.101057711024498,0.831406988404932,37.329300874056,11,-0.105212257608361,2007,2018,-0.243546082742645,1.0677182450133,0.82529093574119,1.4117556315966,1.0677182450133,0.222646962223851,37.1551822726418,11,-0.0203781510660899,0.444022063357526,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"289","Odontella aurita","Bork_W_1 Odontella aurita","Bork_W_1",0.17323825999128,0.0833363467177609,0.0643289395686971,37.7839099226158,12,0.231915594591393,2007,2018,2.07162828365688,1.02645032294731,0.0743323088524751,0.669978633381744,1.02645032294731,0.530257813759161,39.2288974085283,12,0.1851458804504,0.161318287853089,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"290","Odontella aurita","WeMu_W_1 Odontella aurita","WeMu_W_1",0.111592859396804,0.172797192634408,0.532945583422444,55.2855216207569,12,-0.0559600385524157,2007,2018,1.33445650973541,2.06591859144881,0.534440247618039,2.07026741033467,2.06591859144881,0.342472757554662,56.0161391109075,12,-0.0555151927852129,0.516909374978163,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"291","Odontella aurita","BOOMKDP Odontella aurita","BOOMKDP",0.1879115876456,0.156612953195064,0.257853105626597,52.9253348701934,12,0.0384306832750526,2007,2018,2.2470957617159,1.94503850506308,0.277718820003098,-1.01287678892073,1.94503850506308,0.615109666579359,54.56910249922,12,-0.0371596389633924,0.4776716259967,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"292","Odontella aurita","DANTZGT Odontella aurita","DANTZGT",0.0765225368047693,0.0478334326982215,0.128067920797594,62.8523107551829,19,0.079720120920686,2000,2018,1.82695052594514,1.0917365873248,0.113676340833961,1.76092613739182,1.0917365873248,0.1263003453164,61.9897552375538,19,0.158957961315931,0.0975711566895259,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"293","Odontella aurita","DOOVBWT Odontella aurita","DOOVBWT",0.184546630366474,0.0956054417972206,0.082394281506567,41.0801887669893,12,0.198603280443788,2007,2018,2.20685672518296,1.19425449265055,0.0976775788142589,-0.484333126918968,1.19425449265055,0.694543050715967,42.862871171861,12,0.125539765752479,0.221643245693648,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"294","Odontella aurita","ROTTMPT3 Odontella aurita","ROTTMPT3",0.190832676055226,0.0544952680046403,0.00273323272285074,67.8070945963805,19,0.3848835247828,2000,2018,4.55606769514321,1.13819970455974,0.00102581245020931,2.83703148674803,1.13819970455974,0.0240310972525177,63.5735260696886,19,0.52923750579298,0.000940144612830386,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"295","Odontella aurita","Nney_W_2 Odontella aurita","Nney_W_2",0.0528964254597667,0.0412805169100705,0.216318975451999,63.1514863945096,20,0.0326830598460778,1999,2018,1.36407153938853,1.04212156527926,0.207974145171366,1.39124240092045,1.04212156527926,0.199476890730595,63.1575068126908,20,0.0729702733758595,0.204035783211191,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"296","Odontella aurita","GROOTGND Odontella aurita","GROOTGND",0.0385148158164788,0.0436981246637245,0.39040180472555,59.4163645667765,19,-0.0125535678240443,2000,2018,0.919528624516418,1.0189639816935,0.380221261381627,1.37502958685111,1.0189639816935,0.195982307135055,59.3683928422585,19,0.0340932085358744,0.295298729102593,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"297","Odontella mobiliensis","Nney_W_2 Odontella mobiliensis","Nney_W_2",0.0116764479915261,0.0284160660150284,0.686271620824801,45.3729115530436,19,-0.0484105252170306,1999,2018,0.296242372591694,0.742243876715897,0.695083349169529,-0.145127134245838,0.742243876715898,0.847443569817361,47.3275676102765,19,-0.111280918069741,0.906505987893706,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"298","Odontella mobiliensis","Bork_W_1 Odontella mobiliensis","Bork_W_1",-0.0234015320740498,0.0985052728254864,0.817014007015314,41.7973168541757,12,-0.0938266892084212,2007,2018,-0.279841622329237,1.21226864378854,0.822600265785883,0.805819809268012,1.21226864378854,0.522894639146854,43.2221843205276,12,-0.15848727013548,0.785841402517594,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"299","Odontella mobiliensis","JaBu_W_1 Odontella mobiliensis","JaBu_W_1",-0.0682606949507917,0.036775422285391,0.0808511150172642,55.4191209830612,19,0.11960172878562,1999,2018,-1.74312912024826,0.916256640522579,0.0752689127650627,-1.24914099625166,0.916256640522579,0.191662537411182,55.3310758045138,19,0.161929778785662,0.0948468900002921,"negative accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"300","Odontella mobiliensis","WeMu_W_1 Odontella mobiliensis","WeMu_W_1",-0.0126296881393892,0.0894735450315804,0.890550093972557,39.4893068712658,12,-0.0978126202718097,2007,2018,-0.151029103874722,0.993823707433239,0.882564517900955,1.59959894018258,0.993823707433239,0.141959010138719,38.4536492531997,12,0.0528438208420222,0.317483672476756,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"301","Odontella regia","MARSDND Odontella regia","MARSDND",0.0106817635972718,0.0364142806034616,0.772813107977117,52.487286284139,19,-0.0534911086760934,2000,2018,0.255023610519337,0.845402465572244,0.766797180337466,1.18897145048452,0.845402465572244,0.17873121446395,52.2726953530738,19,0.00381598174252207,0.378003987429617,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"302","Odontella regia","Nney_W_2 Odontella regia","Nney_W_2",0.0627721468410966,0.0498493802422698,0.226006483113579,63.7469411149585,18,0.0333041473812343,1999,2018,1.60727479651276,1.11142870309404,0.168710556973367,2.74546520814543,1.11142870309404,0.0259876733218959,59.6032662466788,18,0.267028243407566,0.0380602674404481,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
